ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
HPAC_THET8	4-hydroxyphenylacetate 3-monooxygenase, reductase component	2ecr/2ecu/2ed4	8,7,8,5,7,8,6,6,14,13,5	149	11	7,90909090909091	87	0
HPAHR_ACIBA	p-hydroxyphenylacetate 3-hydroxylase, reductase component	5zyr	8,6,6,4,7,6,7,3,6,3,3,5,14,13,3,6,3,3,3,3,22,10,8,13,4,6,21,3,15	315	29	7,37931034482759	214	0
HPBD_PARDP	4-hydroxyproline betaine 2-epimerase	4izg/4j1o	12,3,15,6,3,11,4,9,19,4,4,3,14,6,15,5,10,5,3,7,3,4,9,6,4,13,4,11,3,3,3,3,3,3,4	369	35	6,68571428571429	234	0
HPPA_THEMA	K(+)-stimulated pyrophosphate-energized sodium pump	5lzq/6qxa	6,17,39,35,32,4,3,22,12,11,28,4,6,31,28,4,3,24,9,3,15,30,24,41,3,3,3,33,7,13,18,37,3,3,18,26	726	36	16,6111111111111	598	0
HSAD_MYCTU	4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase	2vf2/2wud/2wue/2wuf/2wug/5jzb/5jzs	4,19,7,4,4,6,16,7,12,8,3,3,11,9,3,11,14,4,3,3,6,3,4,6,8,4,11	291	27	7,14814814814815	193	0
HSS_BLAVI	Homospermidine synthase	4plp/4tvb/4xq9/4xqc/4xqe/4xqg/4xr4/4xrg/6s3x/6s49/6s4d/6s72/6sep	3,4,13,3,3,4,9,3,9,3,4,3,10,3,3,3,4,14,3,4,16,11,8,4,6,9,6,5,7,3,6,6,9,3,7,13,5,3,3,11,7,7,3,19,3,3,8,3,6,4	477	50	6,18	309	0
HUTG_VIBCH	Formimidoylglutamase	1xfk	6,4,3,6,7,5,3,10,8,15,7,15,6,3,12,7,9,4,3,13,8,3,4,3,13,7,3,23	336	28	7,5	210	0
HYPK_HUMAN	Huntingtin-interacting protein K	6pw9	4,27,10,10,9	129	5	12	60	0
I4OMT_MEDTR	Isoflavone 4'-O-methyltransferase	1zg3/1zga/1zgj/1zhf	9,13,8,7,13,7,4,6,4,3,7,4,5,6,6,5,3,16,7,5,6,9,7,4,7,7,3,14,7,6,18,10,7,7	364	34	7,35294117647059	250	0
IAH1_YEAST	Isoamyl acetate-hydrolyzing esterase	3mil	8,4,8,7,14,7,4,17,5,7,5,17,9,7,7,18,3,3,3	238	19	8,05263157894737	153	0
ICAR_STAAC	Biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR	3geu	20,7,4,26,14,9,3,3,17,24,16,3	186	12	12,1666666666667	146	1
IF6_YEAST	Eukaryotic translation initiation factor 6	1g62/3jct/4v7f/5fl8/5h4p/5jcs/6ft6/6m62/6n8j/6n8k/6n8l/6ylg/6ylh/6yly/7bt6/7btb	4,4,3,4,11,4,4,7,10,6,4,3,6,11,5,3,4,3,11,3,4,3,4,10	245	24	5,45833333333333	131	0
IHFA_ECOLI	Integration host factor subunit alpha	1ihf/1ouz/1owf/1owg/2ht0	12,20,3,8,4,3,4,8,8	99	9	7,77777777777778	70	0
IL21_HUMAN	Interleukin-21	2oqp/3tgx	18,6,3,10,12,5,3,3,17	162	9	8,55555555555556	77	0
IL3_HUMAN	Interleukin-3	1jli/6nmy	12,3,8,3,12,3,7,3,18	152	9	7,66666666666667	69	0
ILVC_SLAES	Ketol-acid reductoisomerase (NADP(+))	4kqw/4kqx	3,4,4,12,5,8,4,7,5,3,8,3,7,4,10,9,7,3,11,4,3,14,16,8,13,7,14,15,10,11,11,7	342	32	7,8125	250	2
ILVH2_ARATH	Acetolactate synthase small subunit 2, chloroplastic	6u9h	10,12,8,12,10,3,6,12,14,5,10,11,6,4,9,11,7,9,11,8,12,14,5,10,10,6,4	491	27	8,85185185185185	239	2
IMPI_GALME	Inducible metalloproteinase inhibitor protein	3ssb	9,3,3,6,3,3,3	170	7	4,28571428571429	30	0
INUE_ASPAW	Extracellular exo-inulinase inuE	1y4w/1y9g/1y9m	3,14,8,3,12,7,10,3,3,11,11,3,10,8,3,12,6,14,11,9,3,4,3,4,5,3,5,3,4,8,8,3,9,3,10,11,3,6,5,5,10,6,6,9,11	537	45	6,84444444444444	308	0
IOJAP_CHRVO	Ribosomal silencing factor RsfS	2id1	14,7,3,7,17,8,6,7,4	122	9	8,11111111111111	73	0
IOLI_BACSU	Inosose isomerase	1i60/1i6n	5,4,10,6,5,9,9,21,5,19,3,5,3,11,6,6,5,3,6,3,3,4,10,5,5,16	278	26	7,19230769230769	187	0
IOLM_THEMA	scyllo-inosose 3-dehydrogenase	3ip1	9,3,3,11,10,7,4,4,9,3,4,3,4,3,9,3,3,3,8,11,5,12,6,10,4,8,5,14,4,3,6,4,10,4,3,3,7,4	395	38	5,94736842105263	226	0
IOLO_THEMA	5-keto-L-gluconate epimerase	5b7y/5b7z/5b80/5h1w/5h6h	5,3,18,6,3,11,5,4,21,5,3,18,3,11,6,7,8,3,6,3,10,5,17	270	23	7,8695652173913	181	0
JAL28_ARATH	Nitrile-specifier protein 1	5gqt	5,10,13,4,5,9,9,3,7,19,5,5,5,3,5,4,8,8,5,6,3,4,7,4,5,4,3,3,4,22,4,3,5,10,10,4,3,6,6,5	470	40	6,325	253	1
JAL33_ARATH	Jacalin-related lectin 33	2jz4	6,9,3,9,9,7,5,7,11,3,7,4,8,3,6,4,14,3	300	18	6,55555555555556	118	2
K1A_STIHL	Kappa-stichotoxin-She3a	1bei/1c2u/1roo/2k9e/4lfq/4lfs/4z7p/5i5a/5i5b/5i5c	5,3,4,5	35	4	4,25	17	1
KA181_TITOB	Potassium channel toxin alpha-KTx 18.1	2jp6	3,10,4,4,3	35	5	4,8	24	0
KAD6_PYRAB	Putative adenylate kinase	4cvn/4cw7	6,12,4,7,3,4,11,7,3,7,11,12,9,5,13,4,4,3	180	18	6,94444444444444	125	0
KASB_MYCTU	3-oxoacyl-[acyl-carrier-protein] synthase 2	2gp6	9,9,3,6,3,5,16,7,10,4,5,9,3,14,8,8,3,8,5,10,3,13,5,15,4,15,3,8,8	417	29	7,55172413793103	219	0
KPRS_ECOLI	Ribose-phosphate pyrophosphokinase	4s2u	5,3,10,5,5,5,16,7,3,12,6,4,4,11,3,3,10,3,3,11,12,7,6,9,4,6,10	315	27	6,77777777777778	183	0
KTHY2_SULTO	Probable thymidylate kinase	2plr/4nzy	6,12,5,9,18,6,6,9,7,7,10,19,4,17	213	14	9,64285714285714	135	0
KTHY_MYCTU	Thymidylate kinase	1g3u/1gsi/1gtv/1mrn/1mrs/1n5i/1n5j	11,13,22,4,11,12,5,4,14,10,7,9,6,9,13,11,15,15,8	214	19	10,4736842105263	199	0
LACY_ECOLI	Lactose permease	1pv6/1pv7/2cfp/2cfq/2v8n	20,6,22,8,3,7,6,4,3,4,15,4,3,15,4,4,3,7,7,30,3,4,28,19,7,20,12,8,4,4,20,6	417	32	9,6875	310	0
LEG5_RAT	Galectin-5	5jp5/5jpg	8,6,8,8,9,8,3,8,8,7,3,14	145	12	7,5	90	1
LGUL_HUMAN	Lactoylglutathione lyase	1bh5/1fro/1qin/1qip/3vw9/3w0t/3w0u	6,3,8,10,8,8,3,8,10,3,5,8,10,3,4,4,5,3,3	184	19	5,89473684210526	112	1
LIPA_MYCTU	Lipoyl synthase	5exi/5exj/5exk	13,13,4,6,7,5,3,12,7,14,5,3,9,4,7,13,11,13,6,14,6,15	311	22	8,63636363636364	190	1
LNPA_BIFL2	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	2zus	5,11,4,4,6,4,3,5,10,3,4,4,3,3,3,10,10,9,16,5,4,7,3,11,4,3,27,9,4,8,8,11,17,4,5,21,9,4,11,9,7,6,5,12,7,6,3,4,4,10,3,5,5,3,7,7,14,4,4,6,6,3,6,6,4	751	65	6,89230769230769	448	0
LSPI_CARPA	Latex serine proteinase inhibitor	3s8j/3s8k	7,3,5,3,5,3,7,7,4,5,8,4,6,5,5,3,7,8,6	184	19	5,31578947368421	101	0
LTOR2_HUMAN	Ragulator complex protein LAMTOR2	5x6u/5x6v/5y39/5y3a/6b9x/6ehp/6ehr/6ulg	9,7,3,6,3,19,6,8,7,22	125	10	9	90	0
LUXB1_PHOLE	Alkanal monooxygenase beta chain	6fri	6,15,4,4,11,11,14,6,6,18,9,6,3,5,10,3,17,9,19,11,4,9,7,15	325	24	9,25	222	0
LYPA2_HUMAN	Acyl-protein thioesterase 2	5syn	7,6,3,8,6,3,3,3,20,3,6,11,7,3,5,7,3,12,3,6,14	231	21	6,61904761904762	139	0
LYS_MERLU	Lysozyme	3ab6/3ayq/4pj2	3,12,3,4,6,3,5,15,3,10,3,3,7	122	13	5,92307692307692	77	1
MAK_MYCVP	Maltokinase	4u94/4u98/4wzy	5,13,10,13,3,7,7,3,12,5,3,7,5,3,11,3,11,9,10,24,5,14,3,12,5,3,3,3,4,22,4,25,22,3,12	441	35	8,68571428571429	304	0
MANA3_BACSU	Putative mannose-6-phosphate isomerase YvyI	1qwr	4,4,6,11,7,4,10,3,7,8,6,9,4,5,4,3,11,4,7,5,8,13,14,6,4,13	316	26	6,92307692307692	180	0
MANA_CRYAT	Mannan endo-1,4-beta-mannosidase	4oou/4ooz	3,4,3,5,3,17,8,6,4,14,10,6,10,8,8,3,18,7,3,3,8,7,3,3,7,4,10,6,3,9	382	30	6,76666666666667	203	0
MCA3_HUMAN	Eukaryotic translation elongation factor 1 epsilon-1	4bl7/4bvx/4bvy/5y6l	12,4,5,4,4,11,4,16,17,3,3,14,6,12	174	14	8,21428571428571	115	1
MCFD2_HUMAN	Multiple coagulation factor deficiency protein 2	2vrg/3a4u/3lcp/3whu/3wnx/4ygc/4ygd/4yge	9,5,8,3,15,5,5	146	7	7,14285714285714	50	2
MCTS1_HUMAN	Malignant T-cell-amplified sequence 1	3r90/5ons/6ms4	3,4,6,14,6,4,6,3,6,7,6,3,4,3,4,4,6,8,7,9,5,3	181	22	5,5	121	1
MED23_HUMAN	Mediator of RNA polymerase II transcription subunit 23	6h02	20,3,3,6,8,13,16,10,14,3,16,4,9,11,8,6,3,3,3,4,8,8,18,16,12,15,3,8,4,14,11,4,8,12,3,4,4,4,20,10,3,6,7,13,16,16,5,3,4,17,9,4,8,15,8,11,10,20,15,9,16,3,12,3,11,5,4,18,3,11,6,11,4,13,3,4,16,3,5,15,3,13,3,14,4,10,4,3,18,4,7,11,3,7,21,14,3,7,6,3	1368	100	8,72	872	0
MEL1_YEASX	Alpha-galactosidase 1	3lrk/3lrl/3lrm	3,5,4,13,3,3,4,3,10,11,3,10,5,18,4,4,4,8,6,4,13,3,3,7,7,7,8,7,3,5,4,4,5,8,6,4,6,5,9	471	39	6,12820512820513	239	0
MELA_LACAC	Alpha-galactosidase Mel36A	2xn0/2xn1/2xn2	4,5,10,3,9,5,10,3,10,10,12,3,15,4,4,7,4,3,6,4,6,7,7,3,3,8,15,3,4,13,4,4,10,6,3,5,3,4,15,4,6,19,5,4,4,11,3,6,8,7,3,23,7,3,7,8,5,3,6,13	732	60	6,81666666666667	409	0
MENF_ECOLI	Isochorismate synthase MenF	2eua/3bzm/3bzn	14,12,6,5,16,9,3,5,13,12,14,8,17,14,11,7,10,6,12,11,16,3,4,16,8,4,11,6,8,6,10,16	431	32	9,78125	313	0
METC_ECOLI	Cystathionine beta-lyase MetC	1cl1/1cl2/2fq6/2gqn/4itg/4itx	7,4,3,3,9,3,14,8,12,5,9,4,5,7,9,11,5,4,6,3,5,10,11,20,5,7,9,8,3,5,5,5,13	395	33	7,18181818181818	237	0
MFD_ECOLI	Transcription-repair-coupling factor	2b2n/2eyq/3hjh/4dfc/6yhz	5,12,3,7,13,3,13,3,7,5,6,4,10,5,5,4,6,9,12,4,14,6,8,3,4,4,19,3,8,4,3,4,9,6,4,3,3,6,3,5,4,3,6,4,15,8,3,5,6,3,3,28,9,15,3,5,11,5,14,5,12,5,4,10,3,11,9,7,5,7,12,5,11,3,12,6,3,6,8,7,3,10,3,19,10,17,3,13,15,19,3,7,10,3,4,5,16	1148	97	7,38144329896907	716	2
MGDP1_MOUSE	Magnesium-dependent phosphatase 1	1u7o/1u7p	5,4,3,3,10,5,10,3,9,12,3,6,8,4,3,14	164	16	6,375	102	0
MIAA_ECOLI	tRNA dimethylallyltransferase	2zm5/2zxu/3foz	6,11,5,6,5,17,7,8,26,6,14,5,10,17,11,9,24,4,9	316	19	10,5263157894737	200	0
MOB1A_HUMAN	MOB kinase activator 1A	1pi1/4jiz/6mcp/6mcq	4,12,3,23,3,3,3,3,16,3,22,6,18,4,3,7	216	16	8,3125	133	0
MONA_DIOCU	Monellin chain A	1fa3/1fuw/1iv7/1iv9/1krl/1m9g/1mnl/3mon/4mon	10,10,7	45	3	9	27	0
MONB_DIOCU	Monellin chain B	1fa3/1fuw/1iv7/1iv9/1krl/1m9g/1mnl/3mon/4mon/5o7l	3,17,14	50	3	11,3333333333333	34	0
MOP2_CLOPA	Molybdenum-pterin-binding protein 2	1gug/1gun/1guo/1gus/1gut	11,10,3,7,7,5,3,3	68	8	6,125	49	1
MPI_CANAL	Mannose-6-phosphate isomerase	1pmi/5nw7	8,3,3,9,3,5,3,7,4,7,3,11,3,10,7,7,10,7,10,18,17,5,11,4,6,4,14,5,7,4,4,6,4,6,4,14,9,4,5,6	441	40	6,925	277	0
MSAB1_STRPN	Peptide methionine sulfoxide reductase MsrA/MsrB 1	3e0m	6,8,10,3,4,8,11,4,3,3,5,3,15,4,3,3,4,4,4,7,9,4,6,4,3,3,4,3,6,9,7,4,3,5,7,6	312	36	5,41666666666667	195	1
MSCS_ECOLI	Small-conductance mechanosensitive channel	2oau/2vv5/4age/4agf/4hwa/5aji/6pwn/6pwo/6pwp/6rld/6uzh	5,35,3,27,17,15,6,7,7,3,5,5,18,3,13,3,3,8,13,18,7	286	21	10,5238095238095	221	0
MSTX_BACSU	Protein mistic	1ygm	8,5,10,9,3,14,4,13	110	8	8,25	66	0
MTAP_HUMAN	S-methyl-5'-thioadenosine phosphorylase	3ln5/3ozc/3ozd/5eub/5tc6/5tc7/5tc8/6dyz/6dz0/6dz3	7,3,3,7,6,7,3,10,11,3,5,3,3,3,13,3,5,9,5,10,10,3,27,13	283	24	7,16666666666667	172	0
MTDH_DAVTA	NADP-dependent mannitol dehydrogenase	3gdf/3gdg	5,4,4,11,4,6,13,5,14,5,11,17,5,3,3,20,7,5,3,8,11,3,5,3	267	24	7,29166666666667	175	0
MURE_STAA8	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	4c12/4c13	5,4,4,3,4,4,6,6,5,12,3,11,14,5,4,3,13,6,5,5,4,13,5,5,10,10,8,9,16,8,4,8,11,3,8,8,10,9,3,3,11,6,4,3,4,13	493	46	6,91304347826087	318	0
MURI_MYCS2	Glutamate racemase	5ijw	8,10,5,17,5,7,5,5,10,9,5,5,3,6,6,16,7,4,8,4,15,7,12	277	23	7,78260869565217	179	0
MYRA_SINAL	Myrosinase MA1	1myr	3,3,5,4,8,4,3,15,6,4,3,16,9,7,3,16,6,7,23,3,3,11,14,9,7,3,7,15,5,6,5,3,13,5,5,21,7,3,5,7,10	501	41	7,60975609756098	312	0
NADC_PIG	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	4i9a	7,15,4,8,10,6,11,34,3,10,5,7,12,7,10,7,14,7,4,3,4,5	299	22	8,77272727272727	193	0
NADC_SALTY	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	1qap	24,3,4,6,12,7,8,30,3,11,5,3,7,11,7,9,7,9,3,9,4,4,3,4	297	24	8,04166666666667	193	0
NAGK_HUMAN	N-acetyl-D-glucosamine kinase	2ch6	7,7,7,4,19,3,8,14,3,5,9,15,3,5,16,11,5,5,9,21,3,4,4,7,5,15,10,10,4,8	344	30	8,2	246	0
NANE_VIBCH	Putative N-acetylmannosamine-6-phosphate 2-epimerase	5zjb	8,5,14,5,10,4,10,6,10,5,9,4,5,9,6,9,5,4,19	240	19	7,73684210526316	147	0
NCAP_HRSVA	Nucleoprotein	2wj8/2yhm/4uc6/4uc8/4ucc/6yjl	10,3,3,12,13,10,3,8,8,3,22,3,14,11,6,14,13,3,12,11,4,20,6,6,13,14	391	26	9,42307692307692	245	0
NCASE_PSEAE	Neutral ceramidase	2zxc	10,8,7,12,10,14,5,5,4,3,19,11,6,4,9,7,3,12,3,5,3,5,3,22,3,9,3,4,5,5,6,3,3,10,5,4,15,3,5,4,6,18,3,3,4,7,3,11,5,8,9,13,7,4	670	54	7	378	0
NEPU1_THEVU	Neopullulanase 1	1izj/1izk/1ji1/1uh2/1uh3/1uh4/2d0f/2d0g/2d0h/5z0t	3,3,8,9,6,5,10,9,6,5,3,5,4,4,3,4,3,6,5,5,4,6,12,5,6,3,3,3,3,3,6,6,4,3,3,14,4,3,3,4,9,12,6,4,4,13,8,3,3,15,5,9,7,7,3,5,4,4,3,6,7	666	61	5,59016393442623	341	0
NHAA_ECOLI	Na(+)/H(+) antiporter NhaA	1zcd/3fi1/4atv/4au5	18,3,7,6,6,26,10,4,3,4,4,9,3,3,22,19,13,14,3,15,9,3,4,5,3,4,4,11,13,3	388	30	8,36666666666667	251	0
NHEJ1_HUMAN	Non-homologous end-joining factor 1	2qm4/3q4f/3rwr/3sr2/3w03/6erg	9,4,12,7,6,11,17,7,10,11,7,34,11,4,6,14	299	16	10,625	170	0
NHG1_PSEPU	Salicylate hydroxylase	6bz5	6,10,6,3,9,7,7,6,5,10,6,5,9,8,13,10,4,5,8,9,4,7,8,7,3,3,4,3,16,11,18,10,4,12	434	34	7,52941176470588	256	0
NIFD_CLOPA	Nitrogenase molybdenum-iron protein alpha chain	1mio/4wes/4wn9/5vpw/5vq3	6,8,3,5,5,5,8,5,4,3,5,6,15,7,4,12,4,4,15,7,12,7,5,7,15,3,15,29,9,4,6,9,5,6,9,4,3,11,5,9,4,3,16,4,7	534	45	7,51111111111111	338	0
NOB1_PYRHO	Endoribonuclease Nob1	2lcq	6,3,4,11,4,14,13,9,6,4,3,4	161	12	6,75	81	1
NPC2_HUMAN	NPC intracellular cholesterol transporter 2	5kwy	3,12,4,13,8,4,3,3,11,9,14	151	11	7,63636363636364	84	0
O166_CONAA	Delta-conotoxin Am2766	1yz2	3,3	26	2	3	6	0
OBP_BOVIN	Odorant-binding protein	1g85/1gt1/1gt3/1gt4/1gt5/1hn2/1obp/1pbo	3,9,3,8,10,11,16,11,9,13,3,3,6	159	13	8,07692307692308	105	0
OCEF1_LEPLB	Ocellatin-F1	5u9s/5u9y/5ua8	22	25	1	22	22	0
ODH_PSEAE	Pseudopaline synthase	6pbm/6pbn/6pbp/6pbt	6,13,6,11,5,6,3,5,3,5,3,7,3,4,8,7,7,7,9,10,4,5,10,7,3,3,20,8,5,3,14,18,21,3,3,12	433	36	7,41666666666667	267	0
ODH_STAAM	Staphylopine synthase	6gmz/6h31/6h3d/6h3f	5,13,5,3,13,7,6,3,6,3,5,3,5,6,6,9,7,5,7,9,12,7,5,9,8,5,20,7,5,3,14,4,19,20,3,3,13	433	37	7,64864864864865	283	0
OGT_MYCTU	Methylated-DNA--protein-cysteine methyltransferase	4bhb/4bhc/4wxc/4wxd	5,6,6,5,3,11,10,7,9,3,13,4	165	12	6,83333333333333	82	0
OMPA_ECOLI	Outer membrane protein A	1bxw/1g90/2ge4/2mqe/6itc	17,4,11,3,3,4,13,12,36,3,20,10,9,6,4,5,15,7,20,7,4,7,8	346	23	9,91304347826087	228	1
OPPA_ECOLI	Periplasmic oligopeptide-binding protein	3tcf/3tcg/3tch	5,10,4,12,6,12,7,5,3,7,8,6,3,7,3,9,6,3,6,9,10,3,14,10,6,4,4,14,3,8,18,7,10,8,4,4,3,10,3,17,13,3,3,3	543	44	7,11363636363636	313	0
PA1_VESBA	Phospholipase A1	4qnn	3,6,4,3,7,11,9,30,3,6,15,8,3,9,4,11,17,6,3,4	300	20	8,1	162	0
PARS_SPHYB	Prs ADP-ribosylating antitoxin	6d0h/6d0i	15,9,3,4,16	159	5	9,4	47	0
PART_SPHYB	Prs ADP-ribosylating toxin	6d0h/6d0i	9,3,6,6,8,9,4,13,6,3,6,3,7	161	13	6,38461538461539	83	0
PDXK_SHEEP	Pyridoxal kinase	1rft/1rfu/1ygj/1ygk/1yhj	12,10,12,3,13,5,17,4,3,3,4,3,6,3,3,8,14,5,10,3,10,15,26,3,3,5	312	26	7,80769230769231	203	0
PDXT_BACSU	Pyridoxal 5'-phosphate synthase subunit PdxT	1r9g/2nv2	5,3,9,5,6,5,10,9,4,6,4,4,7,7,5,6,7,6,3,16	196	20	6,35	127	0
PEPD_HUMAN	Xaa-Pro dipeptidase	2iw2/2okn/5m4g/5m4j/5m4l/5m4q/5mc1/6h2p/6qsb/6qsc/6sre	15,5,3,7,3,5,5,4,8,5,3,8,4,3,10,24,16,4,4,5,10,10,20,18,6,4,5,3,4,3,9,4,5,3,6,6,9	493	37	7,18918918918919	266	0
PEPV_LACDL	Beta-Ala-Xaa dipeptidase	1lfw	6,12,3,3,16,5,6,9,4,4,17,10,9,16,9,9,8,15,7,7,3,9,12,10,9,12,4,14,6,4,3,19	470	32	8,75	280	0
PEPX_LACHE	Xaa-Pro dipeptidyl-peptidase	6nff	10,3,12,7,3,3,6,11,7,12,3,7,5,3,8,3,8,5,7,3,3,7,5,14,4,7,11,8,4,7,4,22,4,7,8,3,10,3,7,3,14,3,5,5,3,8,4,6,6,10,4,5,18,12,14,6,12,3,3,6,5,8,17	793	63	7,04761904761905	444	0
PETM_MASLA	Cytochrome b6-f complex subunit 7	1vf5/2d2c/2e74/2e75/2e76/4h0l/4h13/4i7z/4pv1	27	35	1	27	27	0
PFP_BORBU	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase	1kzh/2f48	6,4,3,5,7,6,9,15,5,4,4,7,13,8,16,8,22,6,10,3,6,17,6,3,16,4,11,8,12,17,7,4,19,7,3,6,4,6,6,15,3,4,6	555	43	8,16279069767442	351	0
PH4H_CHRVO	Phenylalanine-4-hydroxylase	1ltu/1ltv/3tcy/3tk2/3tk4/4esm/4etl/4q3w	5,3,17,9,3,12,8,9,5,3,3,8,4,12,6,10,4,4,4,7,7,5,3,7,7,8	297	26	6,65384615384615	173	0
PK23_MEIRD	AMP/ADP-polyphosphate phosphotransferase	5maq/5o6k/5o6m	3,3,3,3,25,9,8,3,5,4,4,6,5,4,4,14,9,12,3,7,15,3,5,18	267	24	7,29166666666667	175	0
PLS1_PITHY	Phylloseptin-H1	2jq0	14	19	1	14	14	0
PMOA_METCA	Particulate methane monooxygenase beta subunit	1yew/3rgb	31,3,3,10,14,19,5,4,12,24,4,4,4,8,24	247	15	11,2666666666667	169	0
PPNP_ACIAD	Pyrimidine/purine nucleoside phosphorylase	3hqx	3,7,7,4,14,4,4,5,7	108	9	6,11111111111111	55	0
PRP19_HUMAN	Pre-mRNA-processing factor 19	4lg8/5mqf	5,3,3,10,3,4,3,5,57,4,6,3,7,9,5,6,4,7,5,6,6,8,7,6,6,8,5,6,6,8,7,7,6,15,6,3,6,3,5,5	504	40	7,1	284	1
PSAI_NOSS1	Photosystem I reaction center subunit VIII	6k61/6tcl	3,9,14	46	3	8,66666666666667	26	0
PSAX_NOSS1	Photosystem I 4.8 kDa protein	6k61/6tcl	21	44	1	21	21	0
PSBI_THEEB	Photosystem II reaction center protein I	1s5l/2axt/3kzi/4fby/4ixq/4ixr/4pbu/4pj0/4rvy/4tnh/4tni/4tnj/4tnk/5e79/5e7c/5h2f/5kaf/5kai/5mx2/5tis/5zzn/6dhe/6dhf/6dhg/6dhh/6dho/6dhp/6w1o/6w1p/6w1q/6w1r/6w1t/6w1u/6w1v/7nho/7nhp/7nhq	23,3,4	38	3	10	30	0
PSBQ_CHLRE	Oxygen-evolving enhancer protein 3, chloroplastic	6kac	4,4,6,15,4,3,7,24,19	199	9	9,55555555555556	86	0
PSBQ_SPIOL	Oxygen-evolving enhancer protein 3, chloroplastic	1nze/2mwq/3jcu	3,4,3,16,5,25,26,22	232	8	13	104	0
PSBT_THEEB	Photosystem II reaction center protein T	1s5l/2axt/3kzi/4fby/4ixq/4ixr/4pbu/4pj0/4rvy/4tnh/4tni/4tnj/4tnk/5e79/5e7c/5h2f/5kaf/5kai/5mx2/5tis/5zzn/6dhe/6dhf/6dhg/6dhh/6dho/6dhp/6w1o/6w1p/6w1q/6w1r/6w1t/6w1u/6w1v/7nho/7nhp/7nhq	21	32	1	21	21	0
PSBT_THEVL	Photosystem II reaction center protein T	3a0b/3a0h/3wu2/4il6/4ub6/4ub8/5b5e/5b66/5gth/5gti/5v2c/5ws5/5ws6/6jlj/6jlk/6jll/6jlm/6jln/6jlo/6jlp/7cji/7cjj/7cou/7czl/7d1t/7d1u/7dxa/7dxh	21	32	1	21	21	0
PSEG_CAMJE	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase	3hbn	4,10,7,3,3,3,11,5,11,5,5,4,5,3,6,6,3,8,5,9,8,6,9,8,4,3,9,3	274	28	5,92857142857143	166	0
PSEH_HELPY	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	4ri1	3,5,3,12,4,4,11,7,12,8,13,8,9,12,11,9	180	16	8,1875	131	1
PSIB1_ECOLI	Protein PsiB	3nct	5,10,13,5,3,9,7,4,9,3,10,16,12	144	13	8,15384615384615	106	0
PSMA3_STAA8	Phenol-soluble modulin alpha 3 peptide	5i55/5kgy/6gq2/6gq5/6gqc	17	22	1	17	17	0
PSMG3_HUMAN	Proteasome assembly chaperone 3	2z5e/6jpt	11,9,10,8,4,9,17,7,13	122	9	9,77777777777778	88	0
PSN1_HUMAN	Presenilin-1	2kr6/5a63/5fn2/5fn3/5fn4/5fn5/6idf/6iyc/6lqg/6lr4/7c9i/7d8x	29,3,3,4,31,17,12,20,21,20,4,9,3,6,7,5,13,5,16,4,24,4,12,11	467	24	11,7916666666667	283	0
PSUG_ECOLI	Pseudouridine-5'-phosphate glycosidase	4gik/4gil/4gim	3,8,4,4,15,8,5,10,3,4,6,3,10,3,4,8,4,10,5,3,4,13,4,3,18,3,12,27	312	28	7,28571428571429	204	0
PTQB_ECOLI	PTS system N,N'-diacetylchitobiose-specific EIIB component	1e2b/1h9c/1iib/2wwv/2wy2	8,17,7,3,5,5,6,7,4,3,5,16	106	12	7,16666666666667	86	1
PUP_MYCTU	Prokaryotic ubiquitin-like protein Pup	3m91/3m9d	27	64	1	27	27	0
PUR3_MYCTU	Phosphoribosylglycinamide formyltransferase	3da8/3dcj	3,11,9,11,8,3,3,3,13,7,7,7,8,9,4,8,26,4,4	215	19	7,78947368421053	148	0
PUR8_ECOLI	Adenylosuccinate lyase	2ptq	3,5,21,12,14,13,4,5,19,18,6,7,21,6,11,3,29,4,23,5,3,21,3,8,4,10,7,9,3,8,3,7	456	32	9,84375	315	0
QDOI_BACSU	Quercetin 2,3-dioxygenase	1y3t/2h0v	3,3,6,7,4,10,6,8,5,5,4,5,8,6,3,3,3,3,6,7,3,7,9,5,5,4,5,13,6,3,3,6,3	337	33	5,36363636363636	177	0
QGDA_PSEPU	Quinohemoprotein alcohol dehydrogenase ADH-IIG	1yiq	5,3,3,8,3,5,3,5,5,6,3,5,7,6,3,4,6,8,7,4,4,5,4,5,6,8,8,8,7,8,7,4,4,3,5,7,4,4,8,8,11,4,5,7,6,5,8,4,4,3,7,14,4,3,3,5,5,3,20,3	718	60	5,66666666666667	340	1
